Age,Gender,Interest
51,0,Drama
27,0,Comedy
17,1,Fantasy
12,0,Action
40,0,Documentary
35,1,Horror
27,1,Romance
58,0,Documentary
50,0,Fantasy
28,0,Drama
59,1,Action
12,0,Horror
11,0,Horror
22,1,Action
39,0,Comedy
16,1,Action
17,0,Action
39,0,Fantasy
10,0,Animation
31,1,Drama
33,1,Documentary
59,1,Thriller
12,0,Romance
40,0,Fantasy
57,0,Drama
20,0,Action
15,0,Fantasy
55,0,Comedy
55,0,Thriller
27,1,Romance
38,0,Action
58,0,Documentary
42,0,Comedy
45,0,Animation
19,1,Drama
44,1,Comedy
53,0,Romance
41,0,Documentary
42,1,Romance
28,0,Documentary
51,1,Thriller
22,0,Thriller
28,1,Fantasy
11,0,Romance
30,1,Animation
38,0,Sci-Fi
7,0,Action
30,0,Action
36,1,Drama
60,0,Thriller
28,1,Fantasy
46,1,Horror
26,0,Documentary
19,1,Documentary
48,0,Romance
31,0,Romance
14,1,Documentary
20,0,Action
60,0,Horror
20,1,Horror
29,0,Documentary
44,0,Drama
52,0,Sci-Fi
43,0,Horror
21,0,Romance
59,1,Thriller
50,0,Documentary
35,1,Documentary
35,0,Documentary
55,1,Thriller
19,0,Documentary
44,1,Fantasy
43,1,Horror
23,1,Action
11,1,Romance
27,1,Documentary
56,0,Documentary
9,0,Horror
11,0,Animation
58,1,Horror
24,0,Sci-Fi
58,1,Horror
46,1,Sci-Fi
34,0,Thriller
56,0,Sci-Fi
19,0,Thriller
32,0,Animation
33,0,Drama
7,1,Documentary
11,0,Documentary
47,1,Action
56,1,Animation
8,1,Horror
34,1,Documentary
42,1,Sci-Fi
11,0,Sci-Fi
52,0,Thriller
57,0,Drama
52,0,Fantasy
36,0,Drama
12,0,Sci-Fi
43,1,Romance
57,0,Romance
45,0,Action
44,1,Thriller
17,1,Horror
55,0,Horror
52,0,Fantasy
8,0,Animation
16,0,Action
13,0,Animation
39,1,Action
19,0,Thriller
40,0,Horror
50,1,Action
58,0,Thriller
7,0,Drama
31,0,Comedy
13,1,Action
58,1,Action
27,0,Romance
19,0,Animation
8,0,Documentary
27,1,Action
58,1,Drama
13,1,Fantasy
34,0,Romance
24,0,Comedy
43,0,Animation
22,1,Fantasy
11,1,Drama
36,0,Action
12,0,Action
43,1,Action
24,0,Comedy
26,0,Thriller
12,1,Thriller
27,0,Thriller
49,0,Drama
17,1,Sci-Fi
44,0,Fantasy
29,1,Animation
60,0,Drama
43,0,Documentary
9,1,Drama
16,0,Comedy
43,1,Action
57,1,Romance
45,0,Horror
38,1,Sci-Fi
52,0,Action
49,0,Sci-Fi
14,1,Sci-Fi
40,0,Thriller
59,0,Romance
40,0,Romance
26,1,Comedy
29,0,Romance
13,1,Fantasy
40,1,Horror
36,1,Romance
43,0,Thriller
36,0,Action
23,1,Romance
25,1,Romance
49,0,Sci-Fi
28,0,Fantasy
27,1,Drama
30,1,Documentary
58,0,Thriller
37,1,Action
23,1,Drama
34,1,Animation
48,0,Animation
14,0,Comedy
7,1,Action
48,1,Sci-Fi
25,0,Animation
32,1,Thriller
11,1,Romance
44,1,Action
34,0,Drama
35,1,Sci-Fi
38,1,Sci-Fi
18,1,Animation
60,1,Action
12,1,Horror
33,1,Romance
50,1,Sci-Fi
49,1,Documentary
50,1,Drama
18,0,Drama
21,1,Documentary
43,1,Fantasy
26,1,Romance
40,0,Drama
48,1,Horror
51,0,Fantasy
59,1,Romance
50,1,Documentary
16,1,Romance
60,1,Drama
31,1,Action
49,1,Drama
17,1,Animation
39,1,Horror
58,1,Sci-Fi
35,0,Sci-Fi
11,1,Animation
17,1,Horror
59,0,Drama
28,0,Horror
7,0,Romance
43,0,Comedy
21,0,Drama
56,0,Animation
25,1,Thriller
17,0,Animation
53,1,Thriller
21,1,Thriller
49,1,Comedy
16,0,Comedy
11,1,Sci-Fi
39,1,Sci-Fi
16,0,Animation
11,1,Animation
58,1,Comedy
38,0,Drama
27,1,Sci-Fi
16,1,Fantasy
51,0,Romance
9,1,Action
58,0,Drama
21,0,Thriller
58,1,Animation
14,0,Animation
54,1,Thriller
48,1,Action
17,0,Action
45,1,Romance
36,0,Comedy
60,0,Action
58,0,Romance
38,1,Drama
52,1,Drama
58,1,Thriller
33,0,Documentary
9,0,Sci-Fi
23,0,Animation
48,0,Drama
17,0,Thriller
45,0,Animation
27,0,Thriller
35,0,Animation
42,1,Fantasy
32,0,Action
49,0,Comedy
58,0,Fantasy
37,1,Drama
36,1,Action
15,1,Sci-Fi
38,0,Comedy
28,0,Documentary
59,0,Sci-Fi
60,0,Drama
10,0,Documentary
57,1,Comedy
57,0,Comedy
33,0,Thriller
39,0,Fantasy
53,1,Drama
16,1,Animation
7,0,Drama
51,1,Drama
36,1,Romance
53,1,Animation
41,0,Drama
45,0,Fantasy
9,1,Fantasy
38,0,Drama
33,1,Romance
36,0,Fantasy
22,0,Comedy
7,1,Documentary
34,0,Documentary
60,1,Comedy
56,1,Animation
10,0,Documentary
11,0,Thriller
50,0,Romance
46,0,Comedy
55,1,Animation
53,1,Drama
10,1,Thriller
31,0,Horror
32,0,Documentary
57,0,Fantasy
44,1,Romance
12,0,Drama
17,0,Romance
55,1,Horror
14,1,Fantasy
12,1,Romance
16,0,Documentary
50,1,Romance
24,1,Thriller
19,0,Animation
17,1,Romance
41,1,Thriller
32,0,Horror
38,0,Comedy
36,1,Documentary
40,0,Drama
8,1,Documentary
59,1,Comedy
45,1,Horror
57,1,Fantasy
44,1,Animation
24,1,Drama
19,0,Romance
27,1,Drama
28,0,Sci-Fi
20,0,Fantasy
46,0,Romance
12,0,Comedy
27,1,Fantasy
52,0,Animation
55,1,Animation
8,0,Fantasy
9,1,Thriller
13,0,Sci-Fi
34,1,Comedy
25,1,Horror
15,0,Fantasy
30,0,Action
15,1,Thriller
48,1,Animation
57,0,Romance
25,0,Animation
20,1,Animation
54,0,Action
17,1,Action
13,1,Documentary
44,0,Sci-Fi
42,1,Sci-Fi
10,0,Sci-Fi
46,1,Sci-Fi
24,1,Romance
43,1,Animation
45,1,Thriller
35,1,Documentary
33,0,Animation
53,1,Fantasy
27,0,Action
41,0,Documentary
29,0,Thriller
32,1,Action
53,0,Romance
57,1,Action
11,1,Animation
10,0,Comedy
44,0,Romance
46,0,Romance
31,0,Romance
26,0,Comedy
45,1,Documentary
32,0,Horror
35,1,Romance
45,1,Sci-Fi
27,0,Romance
48,1,Animation
38,0,Horror
40,0,Romance
29,0,Documentary
16,0,Drama
57,0,Horror
7,1,Action
42,1,Thriller
26,1,Romance
21,1,Horror
57,1,Documentary
41,1,Documentary
27,0,Comedy
44,1,Drama
18,1,Drama
40,1,Horror
55,1,Thriller
22,0,Horror
11,1,Romance
49,1,Comedy
59,1,Comedy
10,0,Action
40,0,Comedy
26,0,Drama
59,0,Sci-Fi
37,0,Action
46,1,Comedy
56,0,Horror
26,0,Sci-Fi
21,0,Thriller
20,1,Action
39,1,Fantasy
38,0,Sci-Fi
8,0,Horror
27,0,Animation
37,1,Comedy
23,0,Thriller
41,0,Fantasy
39,1,Comedy
20,1,Action
20,0,Sci-Fi
50,1,Romance
58,1,Action
59,0,Romance
46,0,Drama
26,0,Fantasy
44,1,Thriller
9,1,Fantasy
42,1,Drama
8,1,Sci-Fi
19,0,Action
20,0,Animation
40,1,Thriller
40,1,Sci-Fi
39,1,Romance
20,0,Romance
9,0,Fantasy
58,1,Comedy
56,1,Fantasy
43,0,Action
53,0,Thriller
54,1,Fantasy
30,1,Documentary
32,1,Documentary
17,1,Animation
29,1,Sci-Fi
47,0,Horror
46,0,Animation
39,1,Animation
8,0,Comedy
16,0,Documentary
42,1,Animation
55,0,Documentary
59,1,Fantasy
19,0,Sci-Fi
43,1,Fantasy
47,0,Sci-Fi
20,0,Thriller
21,0,Thriller
9,1,Animation
39,0,Drama
35,0,Romance
18,1,Horror
22,0,Animation
38,1,Action
45,1,Fantasy
36,0,Documentary
42,0,Animation
28,1,Action
25,1,Sci-Fi
18,1,Drama
18,0,Action
11,0,Romance
17,1,Documentary
14,0,Thriller
54,0,Documentary
29,1,Horror
59,1,Comedy
38,0,Documentary
56,0,Thriller
25,0,Fantasy
25,1,Animation
22,1,Documentary
29,1,Thriller
7,1,Animation
37,0,Thriller
11,1,Horror
19,1,Action
17,0,Horror
60,0,Romance
31,1,Documentary
40,0,Animation
60,1,Thriller
36,1,Drama
14,1,Romance
46,1,Thriller
13,1,Documentary
